run_id,tag,raw_update_norm,raw_update_energy,projected_update_norm,projected_update_energy,removed_displacement_norm,removed_displacement_energy,removed_energy,retained_norm_fraction,retained_energy_fraction,layer,basis_rank,projection_lambda,shrinkage_factor,round,client,epoch,batch,local_optimizer_step,update_control
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.08418690303139134,0.007087434642016888,0.08418690303139134,0.007087434642016888,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,8,27,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.014451648179201481,0.0002088501350954175,0.014451648179201481,0.0002088501350954175,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,8,27,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.0827959301628818,0.0068551660515367985,0.0827959301628818,0.0068551660515367985,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,9,28,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.014120034811933994,0.00019937538309022784,0.014120034811933994,0.00019937538309022784,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,9,28,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.08143872890804069,0.006632266566157341,0.08143872890804069,0.006632266566157341,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,10,29,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.013792953096842466,0.00019024555513169616,0.013792953096842466,0.00019024555513169616,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,10,29,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.07990255240182574,0.0063844178803265095,0.07990255240182574,0.0063844178803265095,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,11,30,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.01346864536868741,0.00018140440806746483,0.01346864536868741,0.00018140440806746483,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,11,30,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.07872603013802282,0.006197787821292877,0.07872603013802282,0.006197787821292877,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,12,31,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.013115735830873639,0.0001720225263852626,0.013115735830873639,0.0001720225263852626,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,12,31,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.07742965123169278,0.005995350889861584,0.07742965123169278,0.005995350889861584,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,13,32,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.012809371715354685,0.0001640800037421286,0.012809371715354685,0.0001640800037421286,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,13,32,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.07629216611694965,0.00582049461081624,0.07629216611694965,0.00582049461081624,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,14,33,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.012506213729916374,0.00015640538185834885,0.012506213729916374,0.00015640538185834885,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,14,33,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.07463576464273526,0.005570497363805771,0.07463576464273526,0.005570497363805771,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,15,34,shrinkage
